method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,2,12.8799999999992,2.9140252655172394,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,3,17.960032000000865,2.5291998392198662,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,4,29.88003199999912,2.025736084764363,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,5,30.520032000000356,4.280522634116605,True,1.0,0.40003200000035477,-0.05996799999964253
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,6,31.00003199999992,2.21543897715335,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,7,35.160031999999774,2.4637283436546484,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,8,68.16009599999961,2.852516819510876,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,9,87.0801279999996,2.274388876590794,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,10,89.28012800000033,2.135764817103051,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,11,110.4401600000001,1.98145246286076,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,12,111.0001599999996,1.8910063682257612,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,13,126.4801920000009,3.3245527213001824,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,14,157.24025599999914,2.6213576174710997,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,15,157.72025600000052,4.57507845063028,True,3.0,0.34025600000052236,-2.279743999999482
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,16,180.80028800000036,3.1415247965832496,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,17,199.28035199999977,5.2560913224262835,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,18,199.76035199999933,4.944370529531799,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,19,221.44038399999954,2.8690228567521334,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,20,243.7204160000001,3.0722871091946424,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,21,245.36041599999953,3.906063520142098,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,22,246.04041599999982,4.0690272120463735,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,23,247.20041599999968,3.6944934462599814,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,24,253.7204160000001,2.520196469695848,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,25,259.48044800000025,2.461043681344828,False,,,
rolling_60s,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,533,NE,Hab,W1,26,280.2004799999995,4.419280886465215,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,1,19.600000000000364,3.345038124502729,True,1.0,0.12000000000036337,-11.359999999999637
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,2,20.31999999999971,4.110561397227433,True,1.0,0.8399999999997085,-10.640000000000292
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,3,26.840000000000146,4.432920010313228,True,1.0,7.360000000000145,-4.119999999999855
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,4,27.520000000000437,3.7809728059847467,True,1.0,8.040000000000436,-3.4399999999995643
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,5,29.079999999999927,2.267523344395257,True,1.0,9.599999999999927,-1.8800000000000736
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,6,45.31999999999971,2.614366953590454,True,3.0,0.9799999999997056,-1.2800000000002925
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,7,69.2400319999997,2.698520442212441,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,8,69.92003199999999,3.8865657657592845,True,5.0,0.24003199999998515,-3.5199680000000058
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,9,70.76003200000014,6.387130514482512,True,5.0,1.0800320000001307,-2.6799679999998602
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,10,71.3600320000005,4.14938879149575,True,5.0,1.6800320000004945,-2.0799679999994964
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,11,71.84003200000006,2.8126956518118185,True,5.0,2.160032000000058,-1.599967999999933
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,12,78.80003199999919,2.3607334649790355,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,13,104.44003200000043,2.8559327156138985,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,14,105.04003199999897,2.593558285439468,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,15,113.00006399999984,2.337192816621192,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,16,137.04009600000063,3.0074900254799757,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,17,138.12009600000056,2.595697672842224,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,18,140.1600959999996,2.9285757819259732,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,19,140.68009600000005,2.782575178358601,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,20,150.16012799999953,3.0838736065047105,True,6.0,0.7401279999995438,-0.6798720000004721
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,21,154.12012800000048,2.442753045153426,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,22,154.60012800000004,3.577069176213494,True,7.0,0.28012800000004745,-8.759871999999973
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,23,155.12012800000048,2.7857093217576625,True,7.0,0.800128000000484,-8.239871999999536
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,24,157.68012799999997,3.60343498244408,True,7.0,3.3601279999999747,-5.679872000000046
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,25,183.5601599999991,2.1160068903303144,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,26,200.560191999999,1.8742702894051386,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,27,219.9202239999995,1.713695585658776,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,28,228.36022400000002,1.9380351409488044,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,29,228.92025599999943,1.8696092150134578,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,30,241.5202559999998,1.7939312042257918,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,31,242.20025600000008,1.9186392384411821,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,32,246.80025600000045,3.63440952602323,True,8.0,0.2802560000004348,-2.219743999999565
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,33,258.8402879999994,1.8213591939478437,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,34,260.320287999999,1.7295481949292717,False,,,
rolling_60s,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,35,274.60031999999956,2.762248804834781,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,1,18.880032000000938,5.52905700682842,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,2,19.56003199999941,5.398537060059256,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,3,20.840032000000065,3.1080082398524858,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,4,22.720032000001083,4.4294189594488795,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,5,23.56003199999941,3.044000427847463,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,6,74.16009599999961,3.329822025965138,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,7,74.8400959999999,2.4994903655284952,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,8,76.44009600000027,2.3300096090931315,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,9,85.08009599999968,1.9272159273863665,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,10,103.48012800000106,4.452156068765022,True,1.0,0.7201280000010541,-1.6598719999989413
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,11,119.80012800000077,3.4444625370580204,True,2.0,1.3801280000007665,-11.059871999999245
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,12,121.52016000000003,1.8098079569419758,True,2.0,3.100160000000031,-9.339839999999981
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,13,126.4401600000001,2.770158003670324,True,2.0,8.020160000000104,-4.419839999999908
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,14,162.44019200000002,2.193848051892657,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,15,163.12019200000032,3.5988497265179973,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,16,164.52019199999995,2.3884061065039255,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,17,165.20019200000024,3.9584616309773004,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,18,166.56019200000082,2.399476591488125,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,19,196.00025599999935,2.516679063290362,True,4.0,0.5002559999993537,-12.219744000000645
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,20,220.16032000000087,1.9148234535187107,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,21,220.96032000000014,1.773029461351383,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,22,221.60031999999956,1.8849088660791509,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,23,222.60031999999956,3.6448431960422227,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,24,223.16032000000087,2.922260449965457,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,25,265.4003840000005,2.595161298579656,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,26,266.24038400000063,4.0638957984177315,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,27,267.24038400000063,5.059199426149135,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,28,267.7203840000002,4.260967645430862,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,29,268.6003839999994,3.1236312080302535,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,30,269.20038399999976,2.700944625666665,False,,,
rolling_60s,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,533,NE,Novel,W1,31,272.2803839999997,2.7635871519698765,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,1,18.480000000001382,2.5003904172981852,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,2,22.68000000000029,2.229782983319506,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,3,25.200000000000728,2.883533659345237,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,4,25.88000000000102,4.514687329657178,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,5,42.36000000000058,3.345370517335025,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,6,47.92000000000007,2.2105974235958956,True,2.0,0.26000000000007617,-1.8199999999999292
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,7,52.88000000000102,3.567044890716908,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,8,53.88000000000102,2.205519174221284,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,9,61.44000000000051,2.944979312476645,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,10,62.1200000000008,5.054153774210279,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,11,62.92000000000007,2.4612759906062642,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,12,82.76000000000022,2.1661056605507687,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,13,83.48000000000138,4.107288191853189,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,14,84.52000000000044,2.8320588338994943,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,15,87.80000000000109,2.4693771446128117,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,16,93.84000000000015,1.6597447082361974,True,4.0,2.0800000000001404,-0.5799999999998562
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,17,95.64000000000124,2.029818742955948,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,18,103.96003200000087,1.8628308558700135,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,19,107.68003200000021,1.7811220881441585,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,20,108.64003200000116,2.552880988866693,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,21,110.56003200000123,1.7279189397957602,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,22,120.20003200000065,2.256192524769847,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,23,129.28003200000057,2.664085340905681,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,24,130.920032,2.0226761434760863,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,25,144.32003200000145,3.879871190719833,True,5.0,4.760032000001445,-7.8799679999985415
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,26,158.9200639999999,3.2701997640154152,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,27,160.08006399999977,2.9139202882421347,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,28,161.08006399999977,3.6136922920784276,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,29,168.68006400000013,2.711168642134526,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,30,169.32006400000137,3.1908393518384695,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,31,172.00009599999976,2.835924667191225,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,32,177.32009600000129,3.7850415885287068,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,33,188.44009600000027,2.7009303499918462,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,34,204.16012800000135,2.2370527473643342,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,35,206.52016000000003,3.9865818071999284,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,36,222.12019200000032,2.5602413745697543,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,37,225.9201920000014,2.053174400164213,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,38,233.12019200000032,1.9000196655263226,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,39,245.92022400000133,2.524431878388182,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,40,252.92022400000133,3.199695207689193,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,41,263.12025600000015,2.670170437356147,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,42,265.0002560000012,2.2494519912439492,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,43,276.92028800000116,2.405973935497399,True,7.0,0.2602880000011396,-2.6397119999988377
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,44,283.36028799999985,1.8122027748072045,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,45,297.200288,1.862966234646164,False,,,
rolling_60s,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,541,NE,Hab,W1,46,298.5202879999997,2.0296536790993236,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,1,3.040000000000873,6.466374086564262,True,1.0,0.10000000000087317,-4.0599999999991265
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,2,4.399999999999636,4.476073415567797,True,1.0,1.4599999999996363,-2.7000000000003634
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,3,12.399999999999636,5.207619235916925,True,2.0,3.0599999999996363,-10.940000000000364
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,4,13.360000000000582,4.3730211077797145,True,2.0,4.020000000000582,-9.979999999999418
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,5,21.8799999999992,4.83655327520415,True,2.0,12.5399999999992,-1.4600000000008002
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,6,53.92003199999999,1.9397482662213792,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,7,76.3600320000005,1.8658832686614126,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,8,81.56003199999941,1.9202989973283444,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,9,87.12003200000072,1.6256396629075114,True,4.0,1.1400320000007156,-11.639967999999286
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,10,89.60003200000028,4.225194586927189,True,4.0,3.620032000000279,-9.159967999999722
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,11,90.2400319999997,4.2208046704134,True,4.0,4.260031999999697,-8.519968000000304
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,12,94.40003199999956,1.8290847294225665,True,4.0,8.420031999999551,-4.35996800000045
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,13,118.76003200000014,2.223885088546003,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,14,121.32003199999963,1.4436459694584636,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,15,123.68003200000021,1.5024412458740923,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,16,124.16003199999977,1.8605196768831045,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,17,125.08003199999985,2.0115465544391227,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,18,142.71999999999935,1.720518986250702,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,19,150.08003199999985,1.629962441962198,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,20,162.52003200000036,1.4925394381654946,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,21,163.16003199999977,3.4286556081246786,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,22,165.0400320000008,1.459134438444081,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,23,169.76003200000014,2.1424855974990353,True,7.0,0.2600320000001375,-5.059967999999856
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,24,170.52003200000036,1.750063310924726,True,7.0,1.0200320000003558,-4.299967999999637
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,25,171.12006400000064,1.6604337673766525,True,7.0,1.6200640000006388,-3.6999359999993544
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,26,188.20006400000057,1.6686439590378253,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,27,196.0400640000007,2.56966863041013,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,28,208.52006400000027,2.085921717373178,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,29,209.88006400000086,2.2585671829325404,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,30,211.44006400000035,2.269931280887377,False,,,
rolling_60s,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,31,235.20006400000057,2.1266247916837613,False,,,
