week,mouse_id,condition,behavior,duration_s
W1,566,Novel,Social_interaction,3.2400000000707223
W1,566,Novel,Social_interaction,7.520000000164146
W1,580,Hab,Novel_interaction,0.5200000000113505
W1,580,Hab,Novel_interaction,1.0000000000218279
W1,580,Hab,Novel_interaction,2.120000000046275
W1,580,Hab,Novel_interaction,3.3600000000733417
W1,580,Hab,Social_interaction,7.040000000153668
W1,580,Hab,Social_interaction,0.36000000000785803
W1,580,Hab,Social_interaction,1.760000000038417
W1,580,Hab,Social_interaction,6.68000000014581
W1,580,Social,Novel_interaction,9.960000000217406
W1,580,Social,Social_interaction,22.120000000482833
W1,580,Social,Social_interaction,5.120000000111759
W1,580,Social,Social_interaction,6.0800000001327135
W1,580,Social,Social_interaction,8.960000000195578
W1,580,Social,Social_interaction,4.720000000103028
W1,580,Social,Social_interaction,6.640000000144937
W1,580,Social,Social_interaction,2.360000000051514
W1,580,Novel,Novel_interaction,7.8400000001711305
W1,580,Novel,Novel_interaction,2.400000000052387
W1,580,Novel,Novel_interaction,4.640000000101281
W1,580,Novel,Novel_interaction,7.160000000156288
W1,580,Novel,Social_interaction,1.1200000000244472
W1,580,Novel,Social_interaction,2.5600000000558794
W1,580,Novel,Social_interaction,0.8000000000174623
W1,580,Novel,Social_interaction,22.88000000049942
W1,580,Novel,Social_interaction,6.320000000137952
W1,580,Novel,Social_interaction,2.080000000045402
W1,580,Novel,Social_interaction,4.920000000107393
W1,580,Novel,Social_interaction,6.520000000142318
W1,580,Novel,Social_interaction,8.560000000186847
W1,533,Hab,Novel_interaction,4.200000000091677
W1,533,Hab,Novel_interaction,1.4800000000323053
W1,533,Hab,Novel_interaction,3.160000000068976
W1,533,Hab,Novel_interaction,1.1600000000253203
W1,533,Hab,Social_interaction,0.4800000000104774
W1,533,Hab,Social_interaction,0.7600000000165892
W1,533,Hab,Social_interaction,2.6000000000567525
W1,533,Social,Novel_interaction,2.5600000000558794
W1,533,Social,Novel_interaction,1.3200000000288128
W1,533,Social,Novel_interaction,3.9200000000855653
W1,533,Social,Social_interaction,11.480000000250584
W1,533,Social,Social_interaction,2.2800000000497676
W1,533,Social,Social_interaction,2.2400000000488944
W1,533,Social,Social_interaction,2.120000000046275
