week,mouse_id,condition,behavior,duration_s,bin_index,bin_label,bout_onset_s
W2,372,Novel,Novel_interaction,2.519999999997708,0,0.0-2.5min,42.56003200000032
W2,372,Novel,Novel_interaction,2.0399999999981446,0,0.0-2.5min,95.36006399999951
W2,372,Novel,Novel_interaction,0.9599999999991269,0,0.0-2.5min,109.64006400000017
W2,372,Novel,Novel_interaction,6.319999999994252,1,2.5-5.0min,193.04009599999972
W2,372,Novel,Novel_interaction,22.7599999999793,1,2.5-5.0min,201.12009599999965
W2,372,Novel,Novel_interaction,1.1999999999989086,1,2.5-5.0min,235.16012799999953
W2,372,Novel,Novel_interaction,8.439999999992324,1,2.5-5.0min,238.0801279999996
W2,372,Novel,Social_interaction,0.5199999999995271,0,0.0-2.5min,37.32003199999963
W2,372,Novel,Social_interaction,1.5999999999985448,1,2.5-5.0min,152.48009600000023
W2,374,Social,Novel_interaction,4.0000000000873115,1,2.5-5.0min,215.4000640000013
W2,374,Social,Novel_interaction,1.2800000000279397,1,2.5-5.0min,259.6800320000002
W2,374,Social,Novel_interaction,0.7600000000165892,1,2.5-5.0min,266.76003200000014
W2,374,Social,Social_interaction,7.360000000160653,0,0.0-2.5min,25.400000000001455
W2,374,Social,Social_interaction,11.120000000242726,0,0.0-2.5min,36.80000000000109
W2,374,Social,Social_interaction,12.160000000265427,0,0.0-2.5min,54.88000000000102
W2,374,Social,Social_interaction,1.6800000000366708,0,0.0-2.5min,91.20003200000065
W2,374,Social,Social_interaction,7.880000000172004,0,0.0-2.5min,101.20003200000065
W2,374,Social,Social_interaction,0.2400000000052387,0,0.0-2.5min,125.12003200000072
W2,374,Social,Social_interaction,2.9600000000646105,0,0.0-2.5min,135.44006400000035
W2,374,Social,Social_interaction,6.880000000150176,1,2.5-5.0min,162.00006400000166
W2,374,Social,Social_interaction,10.28000000022439,1,2.5-5.0min,174.2800640000005
W2,374,Social,Social_interaction,5.600000000122236,1,2.5-5.0min,294.28000000000065
W2,374,Novel,Novel_interaction,3.7200000000811997,0,0.0-2.5min,18.0
W2,374,Novel,Novel_interaction,0.7200000000157161,0,0.0-2.5min,41.1200000000008
W2,374,Novel,Novel_interaction,3.0000000000654836,1,2.5-5.0min,277.2400000000016
W2,374,Novel,Novel_interaction,5.360000000116997,1,2.5-5.0min,281.60000000000036
W2,374,Novel,Novel_interaction,10.160000000221771,1,2.5-5.0min,289.7600000000002
W2,374,Novel,Social_interaction,3.6400000000794535,0,0.0-2.5min,140.5599680000014
W2,374,Novel,Social_interaction,8.400000000183354,0,0.0-2.5min,145.35996800000066
W2,374,Novel,Social_interaction,4.600000000100408,1,2.5-5.0min,164.1200000000008
W2,374,Novel,Social_interaction,0.4800000000104774,1,2.5-5.0min,175.5600000000013
W2,374,Novel,Social_interaction,0.5600000000122236,1,2.5-5.0min,195.72000000000116
W2,374,Novel,Social_interaction,2.0000000000436557,1,2.5-5.0min,200.5600000000013
W2,429,Social,Novel_interaction,3.7200000000811997,0,0.0-2.5min,42.80003199999919
W2,429,Social,Novel_interaction,2.5200000000550062,0,0.0-2.5min,83.60006399999838
W2,429,Social,Novel_interaction,0.5600000000122236,1,2.5-5.0min,154.60012800000004
W2,429,Social,Novel_interaction,1.5200000000331784,1,2.5-5.0min,238.84015999999974
W2,429,Social,Novel_interaction,4.3600000000951695,1,2.5-5.0min,243.52016000000003
W2,429,Social,Social_interaction,3.200000000069849,0,0.0-2.5min,0.0
W2,429,Social,Social_interaction,4.6800000001021544,0,0.0-2.5min,5.279999999998836
W2,429,Social,Social_interaction,6.280000000137079,0,0.0-2.5min,12.079999999999927
W2,429,Social,Social_interaction,7.360000000160653,0,0.0-2.5min,20.599999999998545
W2,429,Social,Social_interaction,2.9200000000637374,0,0.0-2.5min,30.399999999999636
W2,429,Social,Social_interaction,1.6400000000357977,0,0.0-2.5min,97.48009599999932
W2,429,Social,Social_interaction,16.04000000035012,0,0.0-2.5min,101.52009599999838
W2,429,Social,Social_interaction,1.8800000000410364,0,0.0-2.5min,131.00009599999976
W2,429,Social,Social_interaction,0.5600000000122236,1,2.5-5.0min,198.16012799999953
W2,429,Social,Social_interaction,1.360000000029686,1,2.5-5.0min,217.28015999999843
W2,429,Social,Social_interaction,2.6000000000567525,1,2.5-5.0min,258.6801599999999
W2,429,Social,Social_interaction,3.9600000000864384,1,2.5-5.0min,288.2401919999993
W2,429,Social,Social_interaction,1.4400000000314321,1,2.5-5.0min,297.3601920000001
W2,429,Novel,Novel_interaction,0.8800000000192085,0,0.0-2.5min,1.2800000000006548
W2,429,Novel,Novel_interaction,9.440000000206055,0,0.0-2.5min,38.520096000000194
W2,429,Novel,Novel_interaction,1.6800000000366708,0,0.0-2.5min,50.520096000000194
W2,429,Novel,Novel_interaction,0.44000000000960426,0,0.0-2.5min,101.4801920000009
W2,429,Novel,Novel_interaction,1.1600000000253203,0,0.0-2.5min,131.12022400000023
W2,429,Novel,Novel_interaction,7.200000000157161,0,0.0-2.5min,134.36022400000002
W2,429,Novel,Novel_interaction,6.960000000151922,1,2.5-5.0min,159.20025600000008
W2,429,Novel,Novel_interaction,0.40000000000873115,1,2.5-5.0min,199.36031999999977
W2,429,Novel,Social_interaction,5.320000000116124,0,0.0-2.5min,108.3601920000001
W2,429,Novel,Social_interaction,3.3600000000733417,1,2.5-5.0min,216.88035200000013
W2,429,Novel,Social_interaction,2.760000000060245,1,2.5-5.0min,232.4803840000004
W2,429,Novel,Social_interaction,2.120000000046275,1,2.5-5.0min,238.20038399999976
W2,429,Novel,Social_interaction,4.440000000096916,1,2.5-5.0min,242.40038400000049
W2,429,Novel,Social_interaction,0.08000000000174623,1,2.5-5.0min,249.4004160000004
W2,429,Novel,Social_interaction,0.7600000000165892,1,2.5-5.0min,249.88041599999997
W2,423,Social,Novel_interaction,3.440000000075088,0,0.0-2.5min,83.88009600000078
W2,423,Social,Novel_interaction,9.040000000197324,0,0.0-2.5min,90.36009600000034
W2,423,Social,Novel_interaction,1.0000000000218279,0,0.0-2.5min,128.6401280000009
W2,423,Social,Novel_interaction,1.4800000000323053,0,0.0-2.5min,133.0001599999996
W2,423,Social,Novel_interaction,3.6400000000794535,0,0.0-2.5min,138.6801599999999
W2,423,Social,Novel_interaction,0.6400000000139698,1,2.5-5.0min,168.6801919999998
W2,423,Social,Novel_interaction,2.080000000045402,1,2.5-5.0min,297.80028800000036
W2,423,Social,Social_interaction,0.6000000000130967,0,0.0-2.5min,18.760032000000137
W2,423,Social,Social_interaction,7.400000000161526,0,0.0-2.5min,21.44003200000043
W2,423,Social,Social_interaction,0.8000000000174623,0,0.0-2.5min,31.68003200000021
W2,423,Social,Social_interaction,0.4800000000104774,0,0.0-2.5min,34.64003199999934
W2,423,Social,Social_interaction,17.360000000378932,0,0.0-2.5min,62.12006400000064
W2,423,Social,Social_interaction,2.840000000061991,1,2.5-5.0min,153.92015999999967
W2,423,Social,Social_interaction,1.8000000000392902,1,2.5-5.0min,158.08015999999952
W2,423,Social,Social_interaction,0.20000000000436557,1,2.5-5.0min,166.12019200000032
W2,423,Social,Social_interaction,1.5200000000331784,1,2.5-5.0min,241.1602559999992
W2,423,Social,Social_interaction,0.5600000000122236,1,2.5-5.0min,244.68025599999964
W2,423,Novel,Novel_interaction,0.8000000000174623,0,0.0-2.5min,4.640000000001237
W2,423,Novel,Novel_interaction,1.6000000000349246,0,0.0-2.5min,7.200000000000728
W2,423,Novel,Novel_interaction,5.360000000116997,0,0.0-2.5min,18.040032000000792
W2,423,Novel,Novel_interaction,1.760000000038417,0,0.0-2.5min,34.60003200000028
W2,423,Novel,Novel_interaction,1.2000000000261934,0,0.0-2.5min,38.20003200000065
W2,423,Novel,Novel_interaction,2.0000000000436557,0,0.0-2.5min,41.12006400000064
W2,423,Novel,Novel_interaction,0.5600000000122236,0,0.0-2.5min,46.00006399999984
W2,423,Novel,Novel_interaction,1.720000000037544,0,0.0-2.5min,114.64012800000091
W2,423,Novel,Novel_interaction,0.5600000000122236,1,2.5-5.0min,153.60015999999996
W2,423,Novel,Novel_interaction,1.760000000038417,1,2.5-5.0min,175.76015999999981
W2,423,Novel,Novel_interaction,2.6800000000584987,1,2.5-5.0min,187.40016000000105
W2,423,Novel,Novel_interaction,5.440000000118744,1,2.5-5.0min,261.3202880000008
W2,423,Novel,Social_interaction,7.080000000154541,0,0.0-2.5min,78.92009599999983
W2,423,Novel,Social_interaction,5.880000000128348,0,0.0-2.5min,90.72009600000092
W2,423,Novel,Social_interaction,3.520000000076834,1,2.5-5.0min,219.36022400000002
W2,423,Novel,Social_interaction,0.680000000014843,1,2.5-5.0min,226.00022400000125
W2,423,Novel,Social_interaction,1.1600000000253203,1,2.5-5.0min,238.6402560000006
W2,463,Social,Novel_interaction,10.27999999999065,0,0.0-2.5min,105.24015999999983
W2,463,Social,Novel_interaction,1.0799999999990177,1,2.5-5.0min,257.04035199999953
W2,463,Social,Novel_interaction,0.7199999999993452,1,2.5-5.0min,280.24035200000026
W2,463,Social,Social_interaction,14.839999999986503,0,0.0-2.5min,25.280031999999665
W2,463,Social,Social_interaction,6.879999999993743,0,0.0-2.5min,86.56012799999962
W2,463,Social,Social_interaction,0.9599999999991269,0,0.0-2.5min,149.88025599999992
W2,463,Social,Social_interaction,7.079999999993561,1,2.5-5.0min,153.36025599999994
W2,463,Social,Social_interaction,0.3599999999996726,1,2.5-5.0min,163.8002879999999
W2,463,Social,Social_interaction,2.839999999997417,1,2.5-5.0min,165.60028799999964
W2,463,Social,Social_interaction,7.999999999992724,1,2.5-5.0min,228.56032000000005
W2,463,Novel,Novel_interaction,0.5599999999994907,0,0.0-2.5min,29.44003200000043
W2,463,Novel,Novel_interaction,5.439999999995052,0,0.0-2.5min,89.68003200000021
W2,463,Novel,Novel_interaction,0.3599999999996726,0,0.0-2.5min,141.44006400000035
W2,463,Novel,Novel_interaction,3.039999999997235,1,2.5-5.0min,152.96006399999987
W2,463,Novel,Novel_interaction,0.7599999999993088,1,2.5-5.0min,157.68006400000013
W2,463,Novel,Novel_interaction,9.639999999991232,1,2.5-5.0min,283.0801280000005
W2,463,Novel,Social_interaction,3.999999999996362,0,0.0-2.5min,2.240000000000691
W2,463,Novel,Social_interaction,1.2399999999988722,0,0.0-2.5min,9.520000000000437
W2,463,Novel,Social_interaction,12.959999999988213,0,0.0-2.5min,71.04003199999988
W2,463,Novel,Social_interaction,8.71999999999207,0,0.0-2.5min,111.64003200000025
W2,463,Novel,Social_interaction,3.6399999999966894,0,0.0-2.5min,127.7200640000001
W2,463,Novel,Social_interaction,6.839999999993779,1,2.5-5.0min,174.44006400000035
W2,463,Novel,Social_interaction,0.3999999999996362,1,2.5-5.0min,187.2800640000005
W2,463,Novel,Social_interaction,3.879999999996471,1,2.5-5.0min,263.2800960000004
W2,463,Novel,Social_interaction,2.399999999997817,1,2.5-5.0min,268.44009600000027
W2,463,Novel,Social_interaction,2.399999999997817,1,2.5-5.0min,273.56009600000016
W2,459,Social,Novel_interaction,0.3999999999996362,0,0.0-2.5min,21.600032000000283
W2,459,Social,Novel_interaction,1.0799999999990177,0,0.0-2.5min,24.56003200000032
W2,459,Social,Novel_interaction,0.3999999999996362,0,0.0-2.5min,26.400032000000465
W2,459,Social,Novel_interaction,3.1999999999970896,0,0.0-2.5min,77.40016000000014
W2,459,Social,Novel_interaction,0.7599999999993088,0,0.0-2.5min,85.24016000000029
W2,459,Social,Novel_interaction,14.519999999986794,0,0.0-2.5min,86.92015999999967
W2,459,Social,Novel_interaction,1.4399999999986903,0,0.0-2.5min,126.64022399999976
W2,459,Social,Novel_interaction,0.03999999999996362,1,2.5-5.0min,179.2403519999998
W2,459,Social,Novel_interaction,5.239999999995234,1,2.5-5.0min,216.08038399999987
W2,459,Social,Novel_interaction,1.3199999999987995,1,2.5-5.0min,223.3603839999996
W2,459,Social,Novel_interaction,21.63999999998032,1,2.5-5.0min,228.6003840000003
W2,459,Social,Novel_interaction,4.119999999996253,1,2.5-5.0min,251.92041599999993
W2,459,Social,Social_interaction,5.039999999995416,0,0.0-2.5min,2.119999999999891
W2,459,Social,Social_interaction,1.1999999999989086,0,0.0-2.5min,9.88000000000011
W2,459,Social,Social_interaction,2.2799999999979264,0,0.0-2.5min,12.11999999999989
W2,459,Social,Social_interaction,1.1199999999989814,0,0.0-2.5min,66.60012800000004
W2,459,Social,Social_interaction,1.0799999999990177,0,0.0-2.5min,69.52012800000011
W2,459,Social,Social_interaction,2.7999999999974534,0,0.0-2.5min,71.36012800000026
W2,459,Social,Social_interaction,1.799999999998363,1,2.5-5.0min,179.28035199999977
W2,459,Social,Social_interaction,11.03999999998996,1,2.5-5.0min,263.7204160000001
W2,459,Social,Social_interaction,0.8799999999991996,1,2.5-5.0min,281.8404479999999
W2,459,Social,Social_interaction,9.119999999991705,1,2.5-5.0min,285.24044799999956
W2,459,Social,Social_interaction,0.8799999999991996,1,2.5-5.0min,295.5604480000002
W2,459,Novel,Novel_interaction,1.0399999999990541,0,0.0-2.5min,1.7200000000002547
W2,459,Novel,Novel_interaction,2.5999999999976353,0,0.0-2.5min,88.92009599999983
W2,459,Novel,Novel_interaction,1.4399999999986903,0,0.0-2.5min,124.04012800000055
W2,459,Novel,Novel_interaction,7.079999999993561,0,0.0-2.5min,127.80012799999986
W2,459,Novel,Novel_interaction,0.5199999999995271,1,2.5-5.0min,199.16016000000036
W2,459,Novel,Novel_interaction,1.6399999999985084,1,2.5-5.0min,295.7202560000005
W2,459,Novel,Social_interaction,0.5999999999994543,0,0.0-2.5min,17.24000000000069
W2,459,Novel,Social_interaction,8.679999999992106,0,0.0-2.5min,23.11999999999989
W2,459,Novel,Social_interaction,1.9599999999982174,0,0.0-2.5min,41.44003200000043
W2,459,Novel,Social_interaction,3.159999999997126,0,0.0-2.5min,52.960031999999956
W2,459,Novel,Social_interaction,14.839999999986503,0,0.0-2.5min,59.32006400000046
W2,459,Novel,Social_interaction,0.8799999999991996,0,0.0-2.5min,104.20009600000049
W2,459,Novel,Social_interaction,4.19999999999618,0,0.0-2.5min,141.12012800000048
W2,459,Novel,Social_interaction,0.8799999999991996,1,2.5-5.0min,176.08016000000043
W2,459,Novel,Social_interaction,2.0399999999981446,1,2.5-5.0min,224.44019200000002
W2,459,Novel,Social_interaction,6.239999999994325,1,2.5-5.0min,228.32019200000013
W2,398,Social,Novel_interaction,2.2800000000497676,0,0.0-2.5min,13.319999999999709
W2,398,Social,Novel_interaction,7.040000000153668,0,0.0-2.5min,46.20003199999883
W2,398,Social,Novel_interaction,0.7200000000157161,0,0.0-2.5min,133.84003200000006
W2,398,Social,Novel_interaction,1.9600000000427826,1,2.5-5.0min,153.8000319999992
W2,398,Social,Novel_interaction,2.400000000052387,1,2.5-5.0min,204.12006399999882
W2,398,Social,Novel_interaction,1.6000000000349246,1,2.5-5.0min,208.72006399999918
W2,398,Social,Novel_interaction,14.76000000032218,1,2.5-5.0min,275.68009600000005
W2,398,Social,Novel_interaction,0.6400000000139698,1,2.5-5.0min,299.24009599999954
W2,398,Social,Social_interaction,4.040000000088185,0,0.0-2.5min,79.68003200000021
W2,398,Social,Social_interaction,0.8400000000183354,0,0.0-2.5min,91.28003200000057
W2,398,Social,Social_interaction,4.6800000001021544,0,0.0-2.5min,93.48003199999948
W2,398,Social,Social_interaction,4.400000000096043,0,0.0-2.5min,116.72003199999926
W2,398,Social,Social_interaction,4.0000000000873115,1,2.5-5.0min,234.44006400000035
W2,398,Social,Social_interaction,1.1200000000244472,1,2.5-5.0min,242.0400639999989
W2,398,Social,Social_interaction,2.040000000044529,1,2.5-5.0min,247.92009599999983
W2,398,Social,Social_interaction,2.5600000000558794,1,2.5-5.0min,251.5200960000002
W2,398,Novel,Novel_interaction,3.440000000075088,0,0.0-2.5min,0.7600000000002183
W2,398,Novel,Novel_interaction,2.800000000061118,0,0.0-2.5min,9.479999999999563
W2,398,Novel,Novel_interaction,3.4000000000742148,0,0.0-2.5min,13.840000000000146
W2,398,Novel,Novel_interaction,1.6000000000349246,0,0.0-2.5min,33.20003200000065
W2,398,Novel,Novel_interaction,20.120000000439177,0,0.0-2.5min,43.2400319999997
W2,398,Novel,Novel_interaction,8.280000000180735,0,0.0-2.5min,66.80003199999919
W2,398,Novel,Novel_interaction,18.320000000399887,0,0.0-2.5min,137.92012799999975
W2,398,Novel,Novel_interaction,9.64000000021042,1,2.5-5.0min,164.72016000000076
W2,398,Novel,Novel_interaction,2.160000000047148,1,2.5-5.0min,184.60019199999988
W2,398,Novel,Novel_interaction,10.960000000239233,1,2.5-5.0min,194.88019200000053
W2,398,Novel,Novel_interaction,7.160000000156288,1,2.5-5.0min,245.60025599999972
W2,398,Novel,Novel_interaction,17.20000000037544,1,2.5-5.0min,254.04028800000015
W2,398,Novel,Novel_interaction,8.320000000181608,1,2.5-5.0min,274.84031999999934
W2,398,Novel,Social_interaction,20.80000000045402,0,0.0-2.5min,108.56009599999925
W2,398,Novel,Social_interaction,4.080000000089058,1,2.5-5.0min,212.88022400000045
W2,398,Novel,Social_interaction,6.280000000137079,1,2.5-5.0min,231.7202240000006
W2,400,Social,Novel_interaction,2.5200000000550062,0,0.0-2.5min,13.600000000000364
W2,400,Social,Novel_interaction,0.3200000000069849,0,0.0-2.5min,21.280000000000655
W2,400,Social,Novel_interaction,1.4400000000314321,0,0.0-2.5min,22.920000000000073
W2,400,Social,Novel_interaction,6.0800000001327135,0,0.0-2.5min,50.36000000000058
W2,400,Social,Novel_interaction,5.0400000001100125,0,0.0-2.5min,61.48003199999948
W2,400,Social,Novel_interaction,4.320000000094296,0,0.0-2.5min,74.80003199999919
W2,400,Social,Novel_interaction,2.0000000000436557,0,0.0-2.5min,80.32003199999963
W2,400,Social,Novel_interaction,14.880000000324799,0,0.0-2.5min,83.76006400000006
W2,400,Social,Novel_interaction,3.6400000000794535,0,0.0-2.5min,101.24006399999962
W2,400,Social,Novel_interaction,6.640000000144937,0,0.0-2.5min,133.36009600000034
W2,400,Social,Novel_interaction,5.080000000110886,1,2.5-5.0min,230.12022400000023
W2,400,Social,Novel_interaction,47.720000001041626,1,2.5-5.0min,237.9202239999995
W2,400,Social,Novel_interaction,0.680000000014843,1,2.5-5.0min,292.80028800000036
W2,400,Social,Social_interaction,0.4800000000104774,1,2.5-5.0min,162.04012800000055
W2,400,Social,Social_interaction,16.9600000003702,1,2.5-5.0min,164.40015999999923
W2,400,Social,Social_interaction,9.12000000019907,1,2.5-5.0min,197.0401920000004
W2,400,Novel,Novel_interaction,15.040000000328291,1,2.5-5.0min,201.60028799999964
W2,400,Novel,Novel_interaction,2.6800000000584987,1,2.5-5.0min,219.52031999999963
W2,400,Novel,Novel_interaction,45.72000000099797,1,2.5-5.0min,227.0003519999991
W2,400,Novel,Novel_interaction,9.360000000204309,1,2.5-5.0min,274.36041599999953
W2,400,Novel,Novel_interaction,3.3200000000724685,1,2.5-5.0min,291.48044800000025
W2,400,Novel,Novel_interaction,0.9600000000209548,1,2.5-5.0min,298.9204800000007
W2,400,Novel,Social_interaction,3.440000000075088,0,0.0-2.5min,12.880031999999119
W2,400,Novel,Social_interaction,1.8400000000401633,0,0.0-2.5min,17.920031999999992
W2,400,Novel,Social_interaction,10.760000000234868,0,0.0-2.5min,22.68006400000013
W2,400,Novel,Social_interaction,7.920000000172877,0,0.0-2.5min,34.80006399999911
W2,400,Novel,Social_interaction,20.28000000044267,0,0.0-2.5min,43.760095999999976
W2,400,Novel,Social_interaction,1.2400000000270666,0,0.0-2.5min,65.96012800000062
W2,400,Novel,Social_interaction,6.280000000137079,0,0.0-2.5min,78.4401600000001
W2,400,Novel,Social_interaction,12.160000000265427,0,0.0-2.5min,87.08015999999952
W2,400,Novel,Social_interaction,6.960000000151922,0,0.0-2.5min,122.48015999999916
W2,400,Novel,Social_interaction,0.4800000000104774,0,0.0-2.5min,131.52019199999995
W2,400,Novel,Social_interaction,1.3200000000288128,0,0.0-2.5min,144.20019200000024
W2,400,Novel,Social_interaction,1.8400000000401633,0,0.0-2.5min,149.32019199999922
W2,400,Novel,Social_interaction,2.2800000000497676,1,2.5-5.0min,155.40019199999915
W2,400,Novel,Social_interaction,16.84000000036758,1,2.5-5.0min,168.40022399999907
