method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,trial_SD,threshold_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,2,2.360000000000582,2.970780972828549,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,3,3.119999999999891,2.5781039036818614,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,4,4.0,2.3826846401934265,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,5,16.520000000000437,3.6180850019030646,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,6,17.23999999999978,2.2427969246264743,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,7,21.720000000000255,2.6275490295729838,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,8,41.039999999999964,2.217383781144953,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,9,55.23999999999978,4.1287701522053375,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,10,69.28000000000065,3.367802551504211,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,11,70.19999999999982,3.673464861289156,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,12,70.76000000000022,2.094021040840131,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,13,71.27996799999983,3.2716034791842956,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,14,72.27996799999983,2.4872923131871385,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,15,72.99996800000008,2.7310203277884106,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,16,119.63993600000049,2.297498745450717,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,17,121.67993600000045,2.6149973311437535,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,18,122.19993599999998,2.395545908173808,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,19,140.31990399999995,2.0419530543726654,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,20,143.07990400000017,2.279405782173579,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,21,143.75990400000046,3.2495594972652273,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,22,144.43990399999984,3.2384174507230377,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,23,145.0399040000002,3.342348948344113,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,24,208.27980800000023,6.5248695295776225,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,25,209.11980800000038,3.4674755637745873,0.9898831007600358,1.9797662015200717,True,1.0,0.12980800000036652,-2.4911919999996144
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,26,209.8798080000006,3.4394216895468976,0.9898831007600358,1.9797662015200717,True,1.0,0.8898080000005848,-1.731191999999396
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,27,215.11980800000038,2.688820300499957,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,28,236.27980800000023,4.088061818945856,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,29,237.03980800000045,2.5642656419655614,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,30,242.15977600000042,1.9921953406702462,0.9898831007600358,1.9797662015200717,True,2.0,0.13877600000043344,-1.3822239999995816
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,31,243.5197760000001,4.896727830991011,0.9898831007600358,1.9797662015200717,True,2.0,1.498776000000106,-0.022223999999908983
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,32,263.9597760000006,3.383417911189633,0.9898831007600358,1.9797662015200717,True,3.0,3.212776000000588,-3.2492239999994013
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,33,264.599776,4.083740633398114,0.9898831007600358,1.9797662015200717,True,3.0,3.8527760000000058,-2.6092239999999833
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,34,265.79977599999984,2.9479785322901373,0.9898831007600358,1.9797662015200717,True,3.0,5.052775999999824,-1.4092240000001652
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,35,266.3997760000002,2.46964139514202,0.9898831007600358,1.9797662015200717,True,3.0,5.652776000000188,-0.8092239999998014
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,36,286.1597760000004,2.490050800004173,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,37,287.7597759999999,2.3718223789064514,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,38,296.8397759999998,3.5751517924191085,0.9898831007600358,1.9797662015200717,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,1,0.4399999999995998,3.4445479144003217,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,2,1.1599999999998545,2.6612941121316975,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,3,5.319999999999709,2.492098271476943,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,4,8.55999999999949,2.789095580389785,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,5,9.920000000000073,4.20301508942449,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,6,14.599999999999454,2.2972696829086257,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,7,17.88000000000011,2.2846905385311764,1.0057814513869774,2.0115629027739548,False,,,
static_trial_SD,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,8,21.0,3.3830300879850594,1.0057814513869774,2.0115629027739548,False,,,
