method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,analysis_window,in_interaction,interaction_bout_number,trial_SD,threshold_z
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,22,180.8001920000006,3.3887033903370773,Interaction,True,5.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,23,181.3601920000001,2.248874625205836,Interaction,True,5.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,24,181.88019200000053,2.434956101358578,Interaction,True,5.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,25,182.4801920000009,1.8336344255865922,Interaction,True,5.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,26,194.0401920000004,4.251205632500376,Interaction,True,6.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,27,196.60019199999988,2.4134000765418766,Interaction,True,6.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,28,197.96019200000046,2.10345496875419,Interaction,True,6.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,29,198.56019200000082,2.558429899678789,Interaction,True,6.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,30,227.0001599999996,3.197995318498559,Interaction,True,8.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,31,248.52016000000003,1.8959540543491435,Outside_interaction,False,,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,32,252.76015999999981,2.8824776952480633,Interaction,True,9.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,33,256.0001599999996,2.7376700675086614,Interaction,True,9.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,34,256.52016000000003,2.93996623762281,Interaction,True,9.0,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,35,280.480160000001,1.8487558972181548,Outside_interaction,False,,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,36,283.64016000000083,2.290309984918506,Outside_interaction,False,,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,37,284.52016000000003,3.3979476963468813,Outside_interaction,False,,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,38,294.0801599999995,3.8929739164780646,Outside_interaction,False,,0.9110980737500491,1.8221961475000983
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,1,17.200000000000728,2.361237005558559,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,2,46.04000000000087,1.9375787282314194,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,3,55.23999999999978,3.058187002773675,Interaction,True,1.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,4,57.44000000000051,2.2790729304729282,Interaction,True,1.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,5,58.280000000000655,2.4314726773631343,Interaction,True,1.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,6,60.76000000000022,2.511454644533348,Interaction,True,1.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,7,81.47999999999956,2.053500096551147,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,8,107.36000000000058,3.659632560062503,Interaction,True,2.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,9,107.84000000000015,3.3772584432157937,Interaction,True,2.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,10,111.36000000000058,2.0454089343268693,Interaction,True,2.0,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,11,131.35996800000066,1.9572744776817552,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,12,134.11996800000088,2.719577805717847,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,13,161.6399679999995,1.9760021823435223,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,14,173.0799360000001,2.5853331098490555,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,15,173.55993599999965,3.684518811929699,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,16,174.03993599999922,3.5951254561883768,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,17,174.87993599999936,3.1183120414859835,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,18,186.75993600000038,2.0487860691348034,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,19,187.31993599999987,1.9322707348593346,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,20,199.63993599999958,4.463431940615427,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,21,200.27993600000082,4.385614514536712,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,22,201.03993599999922,3.4474267609802047,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,23,201.8399360000003,2.8790702859059234,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,24,202.31993599999987,1.962462823070691,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,25,203.35993600000074,3.3755107952388825,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,26,204.1999360000009,2.6344772007759287,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,27,204.87993599999936,3.3133722018630096,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,28,205.5199360000006,3.228219406323732,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,29,206.31993599999987,2.2849932307559504,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,30,250.63993599999958,2.3045439682797744,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,31,256.6399359999996,3.3208152359085377,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,32,257.11993600000096,3.0408875928651304,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,33,264.23996799999986,2.002000424527168,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,580,NE,Novel,Preinduction,34,266.03996800000095,3.6641301462858635,Outside_interaction,False,,0.9332940640458557,1.8665881280917114
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,1,1.319999999999709,2.762317138110416,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,2,17.960031999999046,2.004467922879005,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,3,19.960031999999046,1.8963248261205703,Interaction,True,1.0,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,4,21.200064000000566,5.835573829018411,Interaction,True,1.0,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,5,22.00006399999984,6.558036982901788,Interaction,True,1.0,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,6,35.76006399999824,2.81794822629461,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,7,72.4000640000013,2.29324964835389,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,8,73.44006399999853,2.4410068623342607,Interaction,True,2.0,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,9,73.92006399999809,4.102270839008024,Interaction,True,2.0,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,10,74.92006399999809,3.860233629572889,Interaction,True,2.0,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,11,130.52016000000003,2.51065497527693,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,12,174.36025599999994,2.1346149231347136,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,13,183.04025600000023,2.9099214641709303,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,14,217.48031999999876,2.27679233255323,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,15,235.88035200000013,2.421254232623056,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,16,236.56035200000042,1.9189073775334935,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,17,261.68041599999924,2.42007327935841,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,18,262.88041599999997,2.1673644569273485,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,19,291.44051200000104,2.682481461133271,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,20,292.72051199999987,6.097916909057481,Outside_interaction,False,,0.9473259949399643,1.8946519898799286
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,1,25.880096000000776,7.250110520055157,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,2,26.68009600000005,3.2146262502619916,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,3,27.800096000002668,4.4933753643159475,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,4,28.440096000002086,3.5680639161500722,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,5,29.000095999999758,2.349177092454481,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,6,57.120192000002135,2.848670949571866,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,7,57.680191999999806,3.9427657836179613,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,8,93.72028800000044,2.061930618919643,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,9,113.48035200000231,4.708583848779508,Interaction,True,2.0,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,10,114.20035199999984,2.850223070976577,Interaction,True,2.0,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,11,133.7204160000001,2.684564356998135,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,12,177.68054400000256,2.595125041771795,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,13,186.16054400000212,2.5621293182049287,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,14,186.88054399999965,2.3546681462565826,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,15,187.64054400000168,2.780949595194431,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,16,188.32054400000197,5.236735591309613,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,17,188.88054399999965,3.234247584569486,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,18,203.3206080000018,2.7319056105721913,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,19,203.84060800000225,3.3167191070583577,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,20,273.5607999999993,2.4979664993171515,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,533,NE,Novel,Preinduction,21,299.08086399999956,2.5448682577033774,Outside_interaction,False,,1.0183285883065416,2.036657176613083
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,1,8.280031999998755,3.6101785358608094,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,2,17.200064000000566,2.4538048902513063,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,3,17.92006400000173,2.019356970957406,Interaction,True,1.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,4,24.960095999998885,2.015068862318266,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,5,29.720096000000922,3.856553113588097,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,6,30.440096000002086,3.840736018160801,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,7,39.08012800000142,1.9983326826091279,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,8,39.68012799999997,2.949423993308792,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,9,41.52012800000011,2.0421898023904754,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,10,42.24012800000128,2.742158177540068,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,11,65.36016000000018,3.071693599314939,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,12,66.76016000000163,2.1621452624177016,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,13,98.24022400000104,1.9242889433268278,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,14,101.80022400000234,2.8824025706887397,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,15,105.80022400000234,2.145631914127507,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,16,106.32022399999914,2.815556720659504,Interaction,True,2.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,17,111.32025599999906,2.0766132331472025,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,18,125.00025599999935,2.3420250309394377,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,19,126.48025599999892,4.038952335453993,Interaction,True,4.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,20,128.200288,4.265358494869671,Interaction,True,4.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,21,128.8802880000003,3.565165418613746,Interaction,True,4.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,22,129.60028800000146,2.566585365249716,Interaction,True,4.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,23,133.7602880000013,2.0121600788607252,Interaction,True,4.0,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,24,146.92032000000108,3.4270709202986422,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,25,147.44032000000152,2.579833889237923,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,26,148.20031999999992,3.6832945709232603,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,27,149.04032000000007,2.618295759594519,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,28,151.0003199999992,2.3825677314372764,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,29,160.52035199999955,2.2558350840046573,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,30,162.96035200000188,2.090315942853956,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,31,164.20035199999984,2.639977212407673,Outside_interaction,False,,0.9511507701998765,1.902301540399753
static_trial_SD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,32,164.96035200000188,2.6917924886182965,Outside_interaction,False,,0.9511507701998765,1.902301540399753
