week,mouse_id,condition,behavior,duration_s
W1,429,Novel,Novel_interaction,9.200000000000728
W1,429,Novel,Novel_interaction,3.0799999999999272
W1,429,Novel,Novel_interaction,0.9200000000000728
W1,429,Novel,Novel_interaction,2.399999999999636
W1,429,Novel,Novel_interaction,2.5200000000004366
W1,429,Novel,Novel_interaction,6.760000000000218
W1,429,Novel,Novel_interaction,1.4400000000005093
W1,429,Novel,Novel_interaction,13.920000000000073
W1,429,Novel,Novel_interaction,2.1199999999989814
W1,429,Novel,Social_interaction,1.319999999999709
W1,429,Novel,Social_interaction,28.640032000001156
W1,429,Novel,Social_interaction,2.400000000001455
W1,429,Novel,Social_interaction,0.6400000000012369
W1,429,Novel,Social_interaction,5.520000000000437
W1,423,Social,Novel_interaction,6.8400000000001455
W1,423,Social,Social_interaction,4.520000000000437
W1,423,Social,Social_interaction,0.680000000000291
W1,423,Social,Social_interaction,3.959999999999127
W1,423,Social,Social_interaction,8.280000000000655
W1,423,Social,Social_interaction,6.1200000000008
W1,423,Novel,Novel_interaction,5.559999999999491
W1,423,Novel,Novel_interaction,4.040000000000873
W1,423,Novel,Novel_interaction,16.80000000000109
W1,423,Novel,Novel_interaction,2.1599999999998545
W1,423,Novel,Novel_interaction,6.200031999998828
W1,423,Novel,Novel_interaction,0.2000000000007276
W1,423,Novel,Social_interaction,7.639999999999418
W1,423,Novel,Social_interaction,10.199968000000808
W1,423,Novel,Social_interaction,14.55999999999949
W1,423,Novel,Social_interaction,2.7600000000002183
W1,463,Social,Novel_interaction,0.5600000000004002
W1,463,Social,Novel_interaction,2.1599999999998545
W1,463,Social,Novel_interaction,11.400000000000546
W1,463,Social,Novel_interaction,0.31999999999970896
W1,463,Social,Novel_interaction,0.680000000000291
W1,463,Social,Social_interaction,6.119999999999891
W1,463,Social,Social_interaction,1.519999999999527
W1,463,Social,Social_interaction,4.119999999999891
W1,463,Social,Social_interaction,3.0399999999999636
W1,463,Social,Social_interaction,3.2799999999997453
W1,463,Social,Social_interaction,6.239999999999782
W1,463,Social,Social_interaction,1.0399999999999636
W1,463,Social,Social_interaction,3.4399999999996
W1,463,Social,Social_interaction,3.2799999999997453
W1,463,Social,Social_interaction,0.4400000000005093
W1,463,Social,Social_interaction,2.519999999999527
W1,463,Social,Social_interaction,3.0799999999999272
W1,463,Social,Social_interaction,6.079968000000008
W1,463,Social,Social_interaction,6.399999999999636
W1,463,Social,Social_interaction,19.920000000000073
W1,463,Social,Social_interaction,0.4000000000005457
W1,463,Novel,Novel_interaction,4.319999999999709
W1,463,Novel,Novel_interaction,0.48000000000047294
W1,463,Novel,Novel_interaction,1.519999999999527
W1,463,Novel,Novel_interaction,6.680000000000291
W1,463,Novel,Novel_interaction,0.839999999999236
W1,463,Novel,Novel_interaction,4.240000000000691
W1,463,Novel,Social_interaction,5.200000000000728
W1,463,Novel,Social_interaction,3.8400000000001455
W1,463,Novel,Social_interaction,10.0
W1,463,Novel,Social_interaction,2.5200000000004366
W1,463,Novel,Social_interaction,0.9200000000000728
W1,463,Novel,Social_interaction,4.960000000000036
W1,463,Novel,Social_interaction,0.48000000000047294
W1,463,Novel,Social_interaction,4.0
W1,463,Novel,Social_interaction,11.680000000000291
W1,463,Novel,Social_interaction,2.0799999999999272
W1,463,Novel,Social_interaction,0.680000000000291
W1,463,Novel,Social_interaction,2.8400000000001455
W1,463,Novel,Social_interaction,8.75996799999939
W1,459,Social,Novel_interaction,0.5600000000004002
W1,459,Social,Novel_interaction,4.079999999999927
W1,459,Social,Novel_interaction,1.5200000000004366
W1,459,Social,Novel_interaction,4.519999999999527
W1,459,Social,Novel_interaction,3.880000000000109
W1,459,Social,Novel_interaction,6.519999999999527
W1,459,Social,Social_interaction,0.4399999999995998
W1,459,Social,Social_interaction,1.360000000000582
W1,459,Social,Social_interaction,8.920000000000073
