mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,mean_absolute_deviation,threshold_z,n_social_bouts
372,NE,W2__ID372_NE__3CT_FP4_1__3CT_W2-Trial_____6,Social,W2,Social_interaction,46.52000000000004,25,0.5374032674118654,32.24419604471193,2.5488753747862827,2.3397493217084704,0.7537591445578026,1.1306387168367038,7
374,WT,Preinduction__ID374_WT__3CT_FP_5_1__3CT_Preinduction-Trial____11,Social,Preinduction,Social_interaction,72.47999999999996,25,0.3449227373068435,20.69536423841061,2.602137313693384,2.6354173201754176,0.7360923575041183,1.1041385362561775,9
374,WT,W1__ID374_WT__3CT_FP7_1__3CT_W1_retracked-Trial____10,Social,W1,Social_interaction,13.343000000000014,7,0.5246196507532034,31.4771790451922,2.8915870318109715,2.2381774900374354,0.7576484032806514,1.1364726049209772,4
374,WT,W2__ID374_WT__3CT_FP8_1__3CT_W2-Trial____10,Social,W2,Social_interaction,66.26000000000002,32,0.48294597041955917,28.97675822517355,2.695283846412245,2.6688395098162587,0.7392359853928081,1.1088539780892122,10
376,NE,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,Social,Preinduction,Social_interaction,81.82000000000002,42,0.5133219261794181,30.799315570765085,2.3551601623610137,1.8766264257041518,0.7116199755357224,1.0674299633035838,11
376,NE,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,Social,W1,Social_interaction,46.715999999999944,27,0.5779604418186496,34.67762650911897,2.9240577147656457,2.654979721830423,0.7191098254993654,1.0786647382490482,13
376,NE,W2__ID376_NE__3CT_FP1_1__3CT_W2-Trial_____3,Social,W2,Social_interaction,59.75999999999996,38,0.6358768406961182,38.15261044176709,2.8780486995230197,2.7183847573832347,0.7075598761811298,1.0613398142716948,14
398,NE,Preinduction__ID398_NE__3CT_FP10_2__3CT_Preinduction_cohort2_FP-Trial____12,Social,Preinduction,Social_interaction,21.707000000000008,12,0.5528170636200302,33.16902381720182,2.633306916643465,2.520453210511211,0.7295821826840175,1.0943732740260264,5
398,NE,W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,Social,W1,Social_interaction,57.34000000000003,49,0.854551796302755,51.273107778165304,2.2533623448920985,2.1341053754186143,0.7671985668650152,1.150797850297523,9
398,NE,W2__ID398_NE__3CT_FP10_2__3CT_W2_C2-Trial____12,Social,W2,Social_interaction,23.59999999999998,15,0.6355932203389836,38.13559322033902,2.6616148100359567,2.5324249223455624,0.7466186543002095,1.1199279814503142,8
400,NE,Preinduction__ID400_NE__3CT_FP13_2__3CT_Preinduction_cohort2_FP-Trial____15,Social,Preinduction,Social_interaction,50.136999999999986,10,0.19945349741707727,11.967209845024636,1.8130471619224107,1.6274701665843954,0.817065692616401,1.2255985389246016,9
400,NE,W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,Social,W1,Social_interaction,44.940000000000055,7,0.15576323987538923,9.345794392523354,2.6952071840937855,2.3197950499756255,0.791781448974096,1.187672173461144,8
400,NE,W2__ID400_NE__3CT_FP13_2__3CT_W2_C2-Trial____16,Social,W2,Social_interaction,26.599999999999966,11,0.4135338345864667,24.812030075188,1.7063531055101386,1.284235702182713,0.7550463574937484,1.1325695362406225,4
423,NE,Preinduction__ID423_NE__3CT_FP_11_1__3CT_Preinduction-Trial____17,Social,Preinduction,Social_interaction,77.66,39,0.5021890291012104,30.131341746072625,2.518875535293484,2.2099927914294804,0.7230004255749068,1.0845006383623603,13
423,NE,W1__ID423_NE__3CT_FP14_1__3CT_W1_retracked-Trial____17,Social,W1,Social_interaction,23.728000000000023,21,0.8850303438975042,53.10182063385025,2.763931745241295,2.5969541581831677,0.7370070196235093,1.105510529435264,5
423,NE,W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,Social,W2,Social_interaction,33.57999999999993,22,0.6551518761167375,39.30911256700425,3.0873257938892618,3.260816815116428,0.7346747462051076,1.1020121193076615,11
429,WT,Preinduction__ID429_WT__3CT_FP_8_1__3CT_Preinduction-Trial____14,Social,Preinduction,Social_interaction,76.27999999999997,28,0.3670686942842162,22.02412165705297,2.3739611831730856,2.0714530042839696,0.7582339260644324,1.1373508890966486,11
429,WT,W1__ID429_WT__3CT_FP11_1__3CT_W1_retracked-Trial____14,Social,W1,Social_interaction,50.65799999999999,23,0.4540250305973391,27.241501835840346,2.5922052611216038,2.1744045601179707,0.753944913313238,1.130917369969857,11
