method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,analysis_window,interaction_bout_number,trial_mean_z,mean_absolute_deviation,threshold_z
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,35,128.1198720000002,1.8059002856996895,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,36,135.87987199999998,1.861648621744692,Interaction,7.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,37,140.59987200000023,3.3877785016005872,Interaction,8.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,38,149.359872,1.892741141577254,Interaction,9.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,39,151.39987199999996,2.7928836449679277,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,40,152.1198720000002,2.654979721830423,Interaction,10.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,41,192.39980800000012,1.8914326002217767,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,42,193.11980799999992,1.4847243037540374,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,43,194.39980800000012,2.3077921209304675,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,44,211.31977600000027,3.617582501280196,Interaction,12.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,45,212.15977599999997,4.179313078015642,Interaction,12.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,46,212.87977600000022,2.64779020396992,Interaction,12.0,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,47,241.07974400000012,2.3465485781222624,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,48,241.79974399999992,1.6617333496861872,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,376,NE,Social,W1,49,278.35968,2.499579457038113,Outside interaction,,-1.5162288306430518e-17,0.7191098254993654,1.4382196509987308
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,1,1.400000000000091,1.886378377026851,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,2,2.0399999999999636,2.7366913162155746,Interaction,1.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,3,11.159999999999854,2.0165571507352342,Interaction,2.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,4,13.800000000000182,2.7902674811095425,Interaction,3.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,5,14.679999999999836,4.640688752904352,Interaction,3.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,6,15.759999999999764,3.7135332135416617,Interaction,3.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,7,16.639999999999873,2.5844738728172234,Interaction,3.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,8,18.480000000000018,2.9630598522787133,Interaction,3.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,9,19.480000000000018,3.2963318033759723,Interaction,3.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,10,32.759967999999844,1.4696628210084675,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,11,46.4799680000001,1.6103223944168297,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,12,53.63996799999995,1.5014805857976645,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,13,58.679936,1.5856973992483587,Interaction,4.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,14,66.23993599999994,1.9471796577302263,Interaction,5.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,15,72.91993599999978,1.8029251747109407,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,16,74.2799359999999,2.703171503816133,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,17,74.91993599999978,2.4269271316717247,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,18,75.51993600000014,1.6490587366449747,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,19,77.03993600000013,2.329833679624626,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,20,78.87993599999982,5.640050670548584,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,21,79.87993599999982,3.1807047561631867,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,22,103.87987199999998,2.4500197557679506,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,23,113.99987199999987,1.7096627468508752,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,24,114.87987199999998,1.5274845046654615,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,25,118.19987200000014,5.602224192584665,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,26,118.75984000000017,4.550498707867097,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,27,122.23984000000019,3.4358424086197497,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,28,122.8398400000001,1.545488259538482,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,29,124.27984000000015,1.7911615767544415,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,30,124.91984000000002,1.4691266939690764,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,31,129.63983999999982,2.5204295282508378,Interaction,6.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,32,151.79980799999976,1.7644210903616615,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,33,155.87980800000014,3.881450663676984,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,34,167.15977599999997,1.6538886734026963,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,35,180.63974400000006,1.5694399913923451,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,36,184.15974400000005,1.438902554096636,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,37,185.47974399999976,3.600844512726944,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,38,188.35974399999986,4.285946574644665,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,39,188.87974399999985,3.4252711753503124,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,40,189.39974399999983,3.683115405160399,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,41,190.35974399999986,2.8663669776226803,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,42,191.75974399999996,2.501476753095559,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,43,192.51974400000017,1.4517353695170678,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,44,201.15971200000013,2.8524271991849695,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,45,202.31971199999998,2.8562164637103455,Interaction,7.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,46,213.55971199999976,1.9155033175307081,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,47,214.3997119999999,4.701481204148569,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,48,216.75971200000004,2.663954886081329,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,49,218.31971199999998,2.129372068285702,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,50,231.5996799999998,1.8529066405700592,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,51,232.47967999999992,4.961752752636865,Interaction,8.0,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,52,255.559616,2.639931134565278,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID376_NE__3CT_FP2_1__3CT_W1_retracked-Trial_____5,376,NE,Novel,W1,53,296.7994880000001,1.4441615082073307,Outside interaction,,-1.5164310753850343e-17,0.7114413520909614,1.4228827041819228
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,1,6.1599999999998545,1.796322317206512,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,2,6.800000000000182,3.4104890098136864,Interaction,1.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,3,7.720000000000255,2.5999662064671787,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,4,12.960000000000036,1.5919854021112956,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,5,29.399967999999717,1.8499427469101521,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,6,41.99996800000008,3.8436288806616683,Interaction,2.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,7,43.039968000000044,3.820870417320879,Interaction,2.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,8,44.87996800000019,1.7665941758144668,Interaction,2.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,9,46.1999679999999,2.280689961587117,Interaction,2.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,10,49.6399679999995,2.1408131313234224,Interaction,2.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,11,55.75996799999939,2.6016674932095274,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,12,60.67996799999946,2.331639300017984,Interaction,3.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,13,61.719967999999426,1.7135777146661262,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,14,65.99996800000008,1.7443779809540283,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,15,68.83996800000023,1.5789713989368819,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,16,71.71996799999943,1.6329681441416775,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,17,90.75993599999947,2.4327431148647993,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,18,111.19993599999998,2.5219933329731834,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,19,115.59993599999962,2.420131895130142,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,20,120.2799359999999,1.7161979670740628,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,21,123.63993599999958,1.7055961549238592,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,22,128.59993599999962,2.2107933605977577,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,23,129.9599360000002,1.6568535277098186,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,24,132.3999359999998,1.867676837173111,Interaction,4.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,25,139.35990399999991,1.8138569721481976,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,26,139.87990399999944,3.29196935439702,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,27,140.7199039999996,2.4517959769100357,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,28,143.63990399999966,1.7658208578085024,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,29,144.39990399999988,2.8711259749024265,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,30,145.55990399999973,2.9715653094908254,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,31,146.07990400000017,4.08791987010483,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,32,146.67990399999962,2.8938115190580276,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,33,147.279904,2.4426319762315836,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,34,148.279904,1.58173171101914,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,35,149.67990399999962,1.8169782741333909,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,36,151.11990400000013,1.6147197671918285,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,37,153.19990400000006,1.7761598069347952,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,38,169.07990400000017,3.1765945816636503,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,39,169.5999039999997,1.9277440181223855,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,40,170.55990399999973,1.6196482068968774,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,41,177.31990399999995,2.2961535733653724,Interaction,5.0,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,42,178.23990400000002,5.107271595710341,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,43,196.7199039999996,2.246173321213518,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,44,200.0399040000002,2.0342182825743027,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,45,212.43990399999984,1.691296474909647,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,46,215.75990399999955,2.170847520098789,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,47,216.31990399999995,4.258694011014466,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,48,217.55990399999973,1.7171242030941238,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,49,223.75990399999955,2.335310644062386,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,50,232.279904,1.6019872166702716,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,51,241.1599040000001,1.6720039415840027,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,52,243.95990399999937,2.489768283343699,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
mean_MAD,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,372,NE,Social,W1,53,244.95990399999937,2.5680153071179754,Outside interaction,,-1.5164310753850343e-17,0.7833984280915313,1.5667968561830625
