method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,trial_mean_z,mean_absolute_deviation,MAD_multiplier,threshold_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,10,72.0399040000002,1.357195534375092,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,11,76.5999040000006,3.9176907355643706,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,12,104.27990399999999,1.3246432368517589,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,13,105.39990399999988,3.25523452068095,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,14,106.51990399999977,1.5458704412349062,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,15,107.43990399999984,1.225608030815063,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,16,109.27990399999999,1.3292797857228098,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,17,109.95990400000028,3.4631470578748265,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,18,110.67990400000053,1.440145403538016,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,19,111.39990399999988,2.7600825074194217,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,20,113.1599040000001,2.341197205184228,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,21,113.7199040000005,2.159239009244181,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,22,121.95990400000028,4.890314747884415,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,23,122.75990400000046,2.5473415369507335,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,24,123.55990399999973,1.9527894490787705,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,25,124.43990399999984,1.2686645656037174,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,26,125.7199040000005,2.401464270142949,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,27,128.55990399999973,3.518206660234056,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,28,129.11990400000013,1.387760579015908,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
